x,y,timestamp
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.0,0.0,Fri Nov 22 07:48:31 2024
0.01,0.0,Fri Nov 22 07:48:31 2024
0.01,0.0,Fri Nov 22 07:48:31 2024
0.02,0.0,Fri Nov 22 07:48:31 2024
0.02,0.0,Fri Nov 22 07:48:31 2024
0.03,0.0,Fri Nov 22 07:48:31 2024
0.04,0.0,Fri Nov 22 07:48:31 2024
0.05,0.0,Fri Nov 22 07:48:31 2024
0.06,0.0,Fri Nov 22 07:48:31 2024
0.07,0.0,Fri Nov 22 07:48:31 2024
0.09,0.01,Fri Nov 22 07:48:31 2024
0.1,0.01,Fri Nov 22 07:48:32 2024
0.12,0.01,Fri Nov 22 07:48:32 2024
0.13,0.01,Fri Nov 22 07:48:32 2024
0.14,0.01,Fri Nov 22 07:48:32 2024
0.16,0.01,Fri Nov 22 07:48:32 2024
0.17,0.01,Fri Nov 22 07:48:32 2024
0.19,0.01,Fri Nov 22 07:48:32 2024
0.21,0.01,Fri Nov 22 07:48:32 2024
0.22,0.01,Fri Nov 22 07:48:33 2024
0.24,0.01,Fri Nov 22 07:48:33 2024
0.26,0.01,Fri Nov 22 07:48:33 2024
0.27,0.01,Fri Nov 22 07:48:33 2024
0.29,0.01,Fri Nov 22 07:48:33 2024
0.3,0.01,Fri Nov 22 07:48:33 2024
0.32,0.01,Fri Nov 22 07:48:33 2024
0.34,0.01,Fri Nov 22 07:48:33 2024
0.35,0.0,Fri Nov 22 07:48:34 2024
0.37,0.0,Fri Nov 22 07:48:34 2024
0.39,0.0,Fri Nov 22 07:48:34 2024
0.4,0.0,Fri Nov 22 07:48:34 2024
0.42,0.0,Fri Nov 22 07:48:34 2024
0.43,0.0,Fri Nov 22 07:48:34 2024
0.45,-0.0,Fri Nov 22 07:48:34 2024
0.47,-0.0,Fri Nov 22 07:48:34 2024
0.48,-0.0,Fri Nov 22 07:48:34 2024
0.5,-0.0,Fri Nov 22 07:48:35 2024
0.51,-0.0,Fri Nov 22 07:48:35 2024
0.53,-0.0,Fri Nov 22 07:48:35 2024
0.54,-0.01,Fri Nov 22 07:48:35 2024
0.56,-0.01,Fri Nov 22 07:48:35 2024
0.57,-0.01,Fri Nov 22 07:48:35 2024
0.59,-0.01,Fri Nov 22 07:48:35 2024
0.6,-0.01,Fri Nov 22 07:48:35 2024
0.62,-0.01,Fri Nov 22 07:48:35 2024
0.63,-0.01,Fri Nov 22 07:48:35 2024
0.65,-0.01,Fri Nov 22 07:48:35 2024
0.66,-0.01,Fri Nov 22 07:48:35 2024
0.68,-0.01,Fri Nov 22 07:48:35 2024
0.69,-0.01,Fri Nov 22 07:48:35 2024
0.7,-0.01,Fri Nov 22 07:48:36 2024
0.71,-0.01,Fri Nov 22 07:48:36 2024
0.71,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:36 2024
0.72,-0.01,Fri Nov 22 07:48:37 2024
0.72,-0.01,Fri Nov 22 07:48:37 2024
0.72,-0.01,Fri Nov 22 07:48:37 2024
0.72,-0.01,Fri Nov 22 07:48:37 2024
0.73,-0.01,Fri Nov 22 07:48:37 2024
0.73,-0.01,Fri Nov 22 07:48:37 2024
0.73,-0.01,Fri Nov 22 07:48:37 2024
0.73,-0.01,Fri Nov 22 07:48:37 2024
0.73,-0.01,Fri Nov 22 07:48:38 2024
0.73,-0.01,Fri Nov 22 07:48:38 2024
0.74,-0.01,Fri Nov 22 07:48:38 2024
0.74,-0.01,Fri Nov 22 07:48:38 2024
0.74,-0.01,Fri Nov 22 07:48:38 2024
0.75,-0.01,Fri Nov 22 07:48:38 2024
0.75,-0.01,Fri Nov 22 07:48:38 2024
0.76,-0.01,Fri Nov 22 07:48:38 2024
0.76,-0.02,Fri Nov 22 07:48:38 2024
0.77,-0.02,Fri Nov 22 07:48:38 2024
0.77,-0.02,Fri Nov 22 07:48:38 2024
0.77,-0.02,Fri Nov 22 07:48:38 2024
0.78,-0.03,Fri Nov 22 07:48:38 2024
0.78,-0.03,Fri Nov 22 07:48:38 2024
0.78,-0.03,Fri Nov 22 07:48:38 2024
0.79,-0.04,Fri Nov 22 07:48:38 2024
0.79,-0.04,Fri Nov 22 07:48:38 2024
0.79,-0.04,Fri Nov 22 07:48:38 2024
0.79,-0.04,Fri Nov 22 07:48:38 2024
0.8,-0.05,Fri Nov 22 07:48:38 2024
0.8,-0.05,Fri Nov 22 07:48:38 2024
0.8,-0.05,Fri Nov 22 07:48:38 2024
0.8,-0.06,Fri Nov 22 07:48:38 2024
0.8,-0.06,Fri Nov 22 07:48:38 2024
0.81,-0.06,Fri Nov 22 07:48:39 2024
0.81,-0.07,Fri Nov 22 07:48:39 2024
0.81,-0.07,Fri Nov 22 07:48:39 2024
0.81,-0.08,Fri Nov 22 07:48:39 2024
0.81,-0.08,Fri Nov 22 07:48:39 2024
0.81,-0.09,Fri Nov 22 07:48:39 2024
0.81,-0.09,Fri Nov 22 07:48:39 2024
0.81,-0.1,Fri Nov 22 07:48:39 2024
0.81,-0.1,Fri Nov 22 07:48:39 2024
0.81,-0.1,Fri Nov 22 07:48:40 2024
